User_ID,User_Name,Timestamp,Latitude,Longitude,Location
e6a52ce9-7298-4ee3-935f-387fb33425fd,Brandi Wright,2024-01-01 19:40:00,-66.5645885,159.046922,Shopping Mall
cf227bb5-e363-4b32-8ded-3a789bcccafc,Lucas Gibbs,2024-01-01 08:00:00,14.332918,-103.550083,Park
cf227bb5-e363-4b32-8ded-3a789bcccafc,Lucas Gibbs,2024-01-01 09:33:00,-79.561313,121.903588,Restaurant
cf227bb5-e363-4b32-8ded-3a789bcccafc,Lucas Gibbs,2024-01-01 11:24:00,45.059887,30.325261,Shopping Mall
cf227bb5-e363-4b32-8ded-3a789bcccafc,Lucas Gibbs,2024-01-01 11:55:00,-39.365014,157.272735,Office
cf227bb5-e363-4b32-8ded-3a789bcccafc,Lucas Gibbs,2024-01-01 12:19:00,23.766434,-38.161839,Park
cf227bb5-e363-4b32-8ded-3a789bcccafc,Lucas Gibbs,2024-01-01 14:06:00,-50.3747065,143.532985,Home
cf227bb5-e363-4b32-8ded-3a789bcccafc,Lucas Gibbs,2024-01-01 15:28:00,38.6988105,-128.080645,Park
cf227bb5-e363-4b32-8ded-3a789bcccafc,Lucas Gibbs,2024-01-01 16:21:00,-8.831867,-21.405405,Park
cf227bb5-e363-4b32-8ded-3a789bcccafc,Lucas Gibbs,2024-01-01 18:12:00,-11.4265325,-40.955025,Park
cf227bb5-e363-4b32-8ded-3a789bcccafc,Lucas Gibbs,2024-01-01 19:53:00,27.005032,-61.546911,Office
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 08:00:00,-73.757941,155.036162,Shopping Mall
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 08:45:00,-51.6672465,69.099024,Shopping Mall
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 09:00:00,39.402267,-102.412189,Park
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 09:21:00,-39.615502,-35.776569,Shopping Mall
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 10:56:00,87.5662455,5.976695,Shopping Mall
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 12:24:00,8.610272,132.457929,Office
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 13:42:00,8.006835,-132.521856,Office
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 13:57:00,-38.6504005,-79.209864,Shopping Mall
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 14:30:00,1.923094,-111.991591,Home
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 16:14:00,15.3358135,-16.664433,Office
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 17:23:00,-37.461245,-149.581619,Office
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 18:14:00,-80.1426845,-52.637364,Office
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 19:13:00,53.323118,31.056379,Shopping Mall
4faabbf1-d5ec-472e-bf64-340f706a804a,Lindsay Graham,2024-01-01 19:58:00,-40.8251665,138.355855,Home
23e7864a-04da-4949-99d0-55fce9df15ba,Joel Smith,2024-01-01 08:00:00,-58.844344,78.178500,Office
23e7864a-04da-4949-99d0-55fce9df15ba,Joel Smith,2024-01-01 08:23:00,-65.5942965,178.964637,Shopping Mall
23e7864a-04da-4949-99d0-55fce9df15ba,Joel Smith,2024-01-01 09:20:00,11.656011,-107.301544,Shopping Mall
23e7864a-04da-4949-99d0-55fce9df15ba,Joel Smith,2024-01-01 10:02:00,-48.8885495,-33.239306,Park
23e7864a-04da-4949-99d0-55fce9df15ba,Joel Smith,2024-01-01 11:30:00,-35.4496525,177.836658,Restaurant
23e7864a-04da-4949-99d0-55fce9df15ba,Joel Smith,2024-01-01 12:16:00,-1.4048195,7.692333,Restaurant
23e7864a-04da-4949-99d0-55fce9df15ba,Joel Smith,2024-01-01 13:45:00,89.2764515,-177.619430,Park
23e7864a-04da-4949-99d0-55fce9df15ba,Joel Smith,2024-01-01 15:08:00,48.889645,7.662560,Restaurant
23e7864a-04da-4949-99d0-55fce9df15ba,Joel Smith,2024-01-01 16:34:00,-75.6148295,-70.952363,Home
23e7864a-04da-4949-99d0-55fce9df15ba,Joel Smith,2024-01-01 17:05:00,-17.314781,147.092579,Home
23e7864a-04da-4949-99d0-55fce9df15ba,Joel Smith,2024-01-01 18:57:00,82.0973985,137.970697,Office
b009830e-d066-4544-ba31-e68a1178ad2f,Mr. Jeffrey Marsh,2024-01-01 08:00:00,25.9932225,-106.044264,Office
b009830e-d066-4544-ba31-e68a1178ad2f,Mr. Jeffrey Marsh,2024-01-01 08:35:00,-1.8423585,-152.220080,Park
b009830e-d066-4544-ba31-e68a1178ad2f,Mr. Jeffrey Marsh,2024-01-01 09:53:00,38.369526,-125.847854,Shopping Mall
b009830e-d066-4544-ba31-e68a1178ad2f,Mr. Jeffrey Marsh,2024-01-01 11:31:00,-19.4669555,-68.747292,Home
b009830e-d066-4544-ba31-e68a1178ad2f,Mr. Jeffrey Marsh,2024-01-01 12:03:00,46.545276,98.920339,Office
b009830e-d066-4544-ba31-e68a1178ad2f,Mr. Jeffrey Marsh,2024-01-01 13:53:00,-19.365852,-130.665181,Home
b009830e-d066-4544-ba31-e68a1178ad2f,Mr. Jeffrey Marsh,2024-01-01 14:51:00,63.3616065,-31.624143,Office
b009830e-d066-4544-ba31-e68a1178ad2f,Mr. Jeffrey Marsh,2024-01-01 15:59:00,-66.028083,-101.049753,Office
b009830e-d066-4544-ba31-e68a1178ad2f,Mr. Jeffrey Marsh,2024-01-01 17:41:00,-32.369995,-43.839470,Home
b009830e-d066-4544-ba31-e68a1178ad2f,Mr. Jeffrey Marsh,2024-01-01 18:58:00,-40.682539,138.831087,Shopping Mall
e34883be-df99-471e-9fe2-5d3f1f8ef17f,Steven Stewart,2024-01-01 08:00:00,74.825420,-51.286421,Office
e34883be-df99-471e-9fe2-5d3f1f8ef17f,Steven Stewart,2024-01-01 09:32:00,48.028537,-178.671293,Park
e34883be-df99-471e-9fe2-5d3f1f8ef17f,Steven Stewart,2024-01-01 10:09:00,23.760628,140.911780,Home
e34883be-df99-471e-9fe2-5d3f1f8ef17f,Steven Stewart,2024-01-01 10:48:00,31.5219525,-144.084165,Park
e34883be-df99-471e-9fe2-5d3f1f8ef17f,Steven Stewart,2024-01-01 11:58:00,-11.1750455,-103.505778,Park
e34883be-df99-471e-9fe2-5d3f1f8ef17f,Steven Stewart,2024-01-01 12:46:00,-75.409523,97.495809,Shopping Mall
e34883be-df99-471e-9fe2-5d3f1f8ef17f,Steven Stewart,2024-01-01 13:19:00,-46.5546815,115.401015,Office
e34883be-df99-471e-9fe2-5d3f1f8ef17f,Steven Stewart,2024-01-01 14:45:00,-36.9304195,144.766771,Shopping Mall
e34883be-df99-471e-9fe2-5d3f1f8ef17f,Steven Stewart,2024-01-01 16:42:00,-14.403787,12.986862,Restaurant
e34883be-df99-471e-9fe2-5d3f1f8ef17f,Steven Stewart,2024-01-01 17:56:00,3.1895195,-9.719764,Shopping Mall
e34883be-df99-471e-9fe2-5d3f1f8ef17f,Steven Stewart,2024-01-01 18:35:00,14.877320,-133.012441,Park
9320c23a-68b6-4683-acd6-72007c0b8931,Melissa Allen,2024-01-01 08:00:00,34.8453595,7.180651,Office
9320c23a-68b6-4683-acd6-72007c0b8931,Melissa Allen,2024-01-01 09:33:00,-7.7579435,-113.270565,Home
9320c23a-68b6-4683-acd6-72007c0b8931,Melissa Allen,2024-01-01 10:25:00,22.4784435,-92.947170,Home
9320c23a-68b6-4683-acd6-72007c0b8931,Melissa Allen,2024-01-01 12:19:00,11.2914435,-137.609084,Office
9320c23a-68b6-4683-acd6-72007c0b8931,Melissa Allen,2024-01-01 13:48:00,31.297603,-30.411175,Office
9320c23a-68b6-4683-acd6-72007c0b8931,Melissa Allen,2024-01-01 14:11:00,-46.5721975,-68.045428,Park
9320c23a-68b6-4683-acd6-72007c0b8931,Melissa Allen,2024-01-01 15:56:00,36.3318545,114.345356,Restaurant
9320c23a-68b6-4683-acd6-72007c0b8931,Melissa Allen,2024-01-01 17:53:00,46.506047,-107.714851,Shopping Mall
9320c23a-68b6-4683-acd6-72007c0b8931,Melissa Allen,2024-01-01 19:26:00,-2.3442595,-28.220961,Shopping Mall
3e18a81a-4b2c-49ee-a970-1f75d86e1dd1,Justin Stanton,2024-01-01 08:00:00,43.3978725,80.250593,Park
3e18a81a-4b2c-49ee-a970-1f75d86e1dd1,Justin Stanton,2024-01-01 08:36:00,-26.0306575,-153.553075,Restaurant
3e18a81a-4b2c-49ee-a970-1f75d86e1dd1,Justin Stanton,2024-01-01 10:04:00,33.157352,24.697081,Office
3e18a81a-4b2c-49ee-a970-1f75d86e1dd1,Justin Stanton,2024-01-01 11:41:00,-25.682370,-38.937162,Office
3e18a81a-4b2c-49ee-a970-1f75d86e1dd1,Justin Stanton,2024-01-01 13:10:00,-20.652376,-89.936890,Park
3e18a81a-4b2c-49ee-a970-1f75d86e1dd1,Justin Stanton,2024-01-01 14:27:00,17.853931,-169.793085,Shopping Mall
3e18a81a-4b2c-49ee-a970-1f75d86e1dd1,Justin Stanton,2024-01-01 15:32:00,-87.776840,175.898094,Restaurant
3e18a81a-4b2c-49ee-a970-1f75d86e1dd1,Justin Stanton,2024-01-01 16:24:00,-47.569783,-2.182367,Shopping Mall
3e18a81a-4b2c-49ee-a970-1f75d86e1dd1,Justin Stanton,2024-01-01 16:50:00,-32.292738,64.757117,Office
3e18a81a-4b2c-49ee-a970-1f75d86e1dd1,Justin Stanton,2024-01-01 17:24:00,-48.2393425,87.305030,Restaurant
3e18a81a-4b2c-49ee-a970-1f75d86e1dd1,Justin Stanton,2024-01-01 18:49:00,-3.5050055,-172.171669,Park
3e18a81a-4b2c-49ee-a970-1f75d86e1dd1,Justin Stanton,2024-01-01 19:06:00,80.187938,-8.860495,Home
439a2b66-91fd-4130-9e6c-3aeb487e0049,Stacey Woods,2024-01-01 08:00:00,5.1971695,-129.113244,Restaurant
439a2b66-91fd-4130-9e6c-3aeb487e0049,Stacey Woods,2024-01-01 09:31:00,-89.5998565,-118.531597,Shopping Mall
439a2b66-91fd-4130-9e6c-3aeb487e0049,Stacey Woods,2024-01-01 11:18:00,-36.8314015,121.425955,Office
439a2b66-91fd-4130-9e6c-3aeb487e0049,Stacey Woods,2024-01-01 13:15:00,-53.713232,-34.743158,Home
439a2b66-91fd-4130-9e6c-3aeb487e0049,Stacey Woods,2024-01-01 14:59:00,-7.624992,59.931072,Park
439a2b66-91fd-4130-9e6c-3aeb487e0049,Stacey Woods,2024-01-01 16:09:00,-85.304311,8.418470,Shopping Mall
439a2b66-91fd-4130-9e6c-3aeb487e0049,Stacey Woods,2024-01-01 17:06:00,80.177073,-148.400616,Office
439a2b66-91fd-4130-9e6c-3aeb487e0049,Stacey Woods,2024-01-01 17:41:00,87.4856655,18.113195,Shopping Mall
439a2b66-91fd-4130-9e6c-3aeb487e0049,Stacey Woods,2024-01-01 19:20:00,-27.398070,-83.230753,Restaurant
8f684399-bb7c-42c4-86f2-df11c5bd1a7a,Wyatt Cohen,2024-01-01 08:00:00,36.5115665,-145.929064,Shopping Mall
8f684399-bb7c-42c4-86f2-df11c5bd1a7a,Wyatt Cohen,2024-01-01 08:31:00,-76.1005455,-5.751836,Shopping Mall
8f684399-bb7c-42c4-86f2-df11c5bd1a7a,Wyatt Cohen,2024-01-01 09:00:00,-51.6227095,-99.412057,Shopping Mall
8f684399-bb7c-42c4-86f2-df11c5bd1a7a,Wyatt Cohen,2024-01-01 09:57:00,39.6884375,47.961636,Shopping Mall
8f684399-bb7c-42c4-86f2-df11c5bd1a7a,Wyatt Cohen,2024-01-01 11:50:00,23.6821305,-14.180725,Park
8f684399-bb7c-42c4-86f2-df11c5bd1a7a,Wyatt Cohen,2024-01-01 13:30:00,63.756453,-130.118692,Office
8f684399-bb7c-42c4-86f2-df11c5bd1a7a,Wyatt Cohen,2024-01-01 13:52:00,83.6164885,50.862968,Restaurant
8f684399-bb7c-42c4-86f2-df11c5bd1a7a,Wyatt Cohen,2024-01-01 15:21:00,55.8410475,92.034043,Shopping Mall
8f684399-bb7c-42c4-86f2-df11c5bd1a7a,Wyatt Cohen,2024-01-01 16:36:00,-23.3450115,68.349572,Shopping Mall
8f684399-bb7c-42c4-86f2-df11c5bd1a7a,Wyatt Cohen,2024-01-01 18:36:00,35.879161,-138.510704,Park
8f684399-bb7c-42c4-86f2-df11c5bd1a7a,Wyatt Cohen,2024-01-01 19:37:00,-19.7663905,-96.170527,Restaurant
d1949595-0f75-46a2-b05a-42681339c08c,Paul Nunez,2024-01-01 08:00:00,25.2563265,-123.338575,Office
d1949595-0f75-46a2-b05a-42681339c08c,Paul Nunez,2024-01-01 09:53:00,44.5917175,-142.281765,Park
d1949595-0f75-46a2-b05a-42681339c08c,Paul Nunez,2024-01-01 10:41:00,51.7804645,17.480400,Shopping Mall
d1949595-0f75-46a2-b05a-42681339c08c,Paul Nunez,2024-01-01 11:39:00,46.814838,-131.748799,Office
d1949595-0f75-46a2-b05a-42681339c08c,Paul Nunez,2024-01-01 13:22:00,-13.7311185,11.839366,Restaurant
d1949595-0f75-46a2-b05a-42681339c08c,Paul Nunez,2024-01-01 13:46:00,84.7624705,128.236581,Park
d1949595-0f75-46a2-b05a-42681339c08c,Paul Nunez,2024-01-01 15:07:00,-73.194451,-88.298877,Shopping Mall
d1949595-0f75-46a2-b05a-42681339c08c,Paul Nunez,2024-01-01 16:01:00,63.055795,12.582309,Office
d1949595-0f75-46a2-b05a-42681339c08c,Paul Nunez,2024-01-01 17:00:00,-78.8952355,-65.528105,Restaurant
d1949595-0f75-46a2-b05a-42681339c08c,Paul Nunez,2024-01-01 18:38:00,-27.3098385,-150.271902,Home
d1949595-0f75-46a2-b05a-42681339c08c,Paul Nunez,2024-01-01 19:48:00,8.928911,98.803609,Park
ffc2d4cc-4063-4e30-8139-d169f0b01962,Amanda Young,2024-01-01 08:00:00,-18.2001915,57.899088,Restaurant
ffc2d4cc-4063-4e30-8139-d169f0b01962,Amanda Young,2024-01-01 09:21:00,32.8007925,-67.873967,Park
ffc2d4cc-4063-4e30-8139-d169f0b01962,Amanda Young,2024-01-01 11:10:00,51.4438785,-91.912087,Restaurant
ffc2d4cc-4063-4e30-8139-d169f0b01962,Amanda Young,2024-01-01 12:31:00,-61.9780725,-72.637950,Park
ffc2d4cc-4063-4e30-8139-d169f0b01962,Amanda Young,2024-01-01 14:18:00,-30.288254,7.092485,Shopping Mall
ffc2d4cc-4063-4e30-8139-d169f0b01962,Amanda Young,2024-01-01 15:37:00,-4.601200,18.797329,Park
ffc2d4cc-4063-4e30-8139-d169f0b01962,Amanda Young,2024-01-01 16:29:00,-48.7349445,-117.100497,Restaurant
ffc2d4cc-4063-4e30-8139-d169f0b01962,Amanda Young,2024-01-01 18:06:00,63.449693,-157.004820,Home
ffc2d4cc-4063-4e30-8139-d169f0b01962,Amanda Young,2024-01-01 19:04:00,41.8194595,138.945901,Office
18cad454-164c-49e6-a2ea-af4a5dff37d6,Sarah Young,2024-01-01 08:00:00,-27.471790,-57.603701,Home
18cad454-164c-49e6-a2ea-af4a5dff37d6,Sarah Young,2024-01-01 09:58:00,77.1105015,-138.401827,Office
18cad454-164c-49e6-a2ea-af4a5dff37d6,Sarah Young,2024-01-01 10:53:00,-50.2921295,58.538330,Park
18cad454-164c-49e6-a2ea-af4a5dff37d6,Sarah Young,2024-01-01 11:19:00,-55.6596735,164.951976,Restaurant
18cad454-164c-49e6-a2ea-af4a5dff37d6,Sarah Young,2024-01-01 11:34:00,-14.2579655,-50.956736,Shopping Mall
18cad454-164c-49e6-a2ea-af4a5dff37d6,Sarah Young,2024-01-01 12:11:00,21.853432,-39.944756,Home
18cad454-164c-49e6-a2ea-af4a5dff37d6,Sarah Young,2024-01-01 13:41:00,-42.2171985,151.640303,Shopping Mall
18cad454-164c-49e6-a2ea-af4a5dff37d6,Sarah Young,2024-01-01 15:26:00,87.090684,102.278937,Office
18cad454-164c-49e6-a2ea-af4a5dff37d6,Sarah Young,2024-01-01 17:23:00,67.961688,-167.646647,Office
18cad454-164c-49e6-a2ea-af4a5dff37d6,Sarah Young,2024-01-01 18:11:00,-36.4042865,-15.535628,Shopping Mall
18cad454-164c-49e6-a2ea-af4a5dff37d6,Sarah Young,2024-01-01 18:53:00,9.2772305,62.505318,Shopping Mall
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 08:00:00,4.9589955,39.881230,Restaurant
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 08:55:00,16.620112,70.077383,Office
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 10:11:00,48.5210425,175.460469,Park
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 11:03:00,24.9841655,-57.290497,Shopping Mall
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 11:33:00,72.2504985,-155.780209,Office
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 11:50:00,-34.8086345,-78.948117,Restaurant
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 12:08:00,-54.8247585,-20.277074,Park
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 14:06:00,70.1481895,-42.256893,Park
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 14:52:00,32.813746,77.686576,Restaurant
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 15:40:00,62.208691,123.943378,Shopping Mall
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 16:05:00,-11.154606,-156.087435,Restaurant
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 18:00:00,-79.9384445,115.681903,Restaurant
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 18:24:00,-46.752867,-99.122786,Office
bba4d660-7760-40e0-bd01-fe3c5131dc27,Bianca Sellers,2024-01-01 19:42:00,-38.263425,33.789725,Shopping Mall
509cbf35-7f0e-44e6-8eac-94371b874073,Kelly White,2024-01-01 08:00:00,80.496426,96.126883,Shopping Mall
509cbf35-7f0e-44e6-8eac-94371b874073,Kelly White,2024-01-01 09:59:00,75.5450905,-76.923767,Home
509cbf35-7f0e-44e6-8eac-94371b874073,Kelly White,2024-01-01 11:47:00,31.7158115,120.989988,Office
509cbf35-7f0e-44e6-8eac-94371b874073,Kelly White,2024-01-01 13:05:00,-62.470031,139.900364,Home
509cbf35-7f0e-44e6-8eac-94371b874073,Kelly White,2024-01-01 14:34:00,13.8116255,81.469545,Park
509cbf35-7f0e-44e6-8eac-94371b874073,Kelly White,2024-01-01 15:04:00,-5.8795985,65.951275,Restaurant
509cbf35-7f0e-44e6-8eac-94371b874073,Kelly White,2024-01-01 16:13:00,-35.2420865,-12.309929,Office
509cbf35-7f0e-44e6-8eac-94371b874073,Kelly White,2024-01-01 16:47:00,22.2086225,-163.625200,Park
509cbf35-7f0e-44e6-8eac-94371b874073,Kelly White,2024-01-01 17:02:00,-50.024202,-41.734928,Office
509cbf35-7f0e-44e6-8eac-94371b874073,Kelly White,2024-01-01 18:35:00,-40.6490655,-120.792493,Park
49b899a6-8701-49fa-80d2-f1b42fe8fc91,Christopher Jones,2024-01-01 08:00:00,-9.9204965,126.366426,Office
49b899a6-8701-49fa-80d2-f1b42fe8fc91,Christopher Jones,2024-01-01 09:28:00,43.363099,-108.837324,Park
49b899a6-8701-49fa-80d2-f1b42fe8fc91,Christopher Jones,2024-01-01 09:54:00,16.028697,164.806861,Office
49b899a6-8701-49fa-80d2-f1b42fe8fc91,Christopher Jones,2024-01-01 11:10:00,6.2159885,48.836452,Restaurant
49b899a6-8701-49fa-80d2-f1b42fe8fc91,Christopher Jones,2024-01-01 12:56:00,68.987950,-128.397925,Restaurant
49b899a6-8701-49fa-80d2-f1b42fe8fc91,Christopher Jones,2024-01-01 14:48:00,-39.572868,84.127352,Home
49b899a6-8701-49fa-80d2-f1b42fe8fc91,Christopher Jones,2024-01-01 15:54:00,50.913942,131.712391,Restaurant
49b899a6-8701-49fa-80d2-f1b42fe8fc91,Christopher Jones,2024-01-01 16:28:00,-69.293330,74.446719,Office
49b899a6-8701-49fa-80d2-f1b42fe8fc91,Christopher Jones,2024-01-01 17:44:00,-79.1892425,9.949624,Office
49b899a6-8701-49fa-80d2-f1b42fe8fc91,Christopher Jones,2024-01-01 18:48:00,14.2162035,-19.358275,Park
